date,open,high,low,close,volume
2011-02-21,1.36972,1.37147,1.36471,1.36759,114622
2011-02-22,1.36758,1.3703,1.35269,1.36614,230912
2011-02-23,1.3661,1.37863,1.3646,1.37494,204891
2011-02-24,1.37492,1.38198,1.3704,1.37994,215861
2011-02-25,1.37993,1.38377,1.37237,1.37502,188137
2011-02-26,1.37501,1.37579,1.37364,1.37529,11000
2011-02-28,1.37529,1.38544,1.37111,1.37858,170869
2011-03-01,1.37857,1.38538,1.3784,1.38,185275
2011-03-02,1.37999,1.38897,1.3743,1.3861,191545
2011-03-03,1.3861,1.39706,1.38327,1.39414,175273
2011-03-04,1.39415,1.40064,1.39412,1.39879,158549
2011-03-05,1.39878,1.3994,1.39805,1.39863,10044
2011-03-07,1.39889,1.40356,1.39554,1.39602,174519
2011-03-08,1.39602,1.3988,1.38632,1.39087,180018
2011-03-09,1.39089,1.39411,1.38554,1.39073,181684
2011-03-10,1.39074,1.39239,1.3791,1.37989,201637
2011-03-11,1.3799,1.38829,1.3752,1.38724,181033
2011-03-12,1.38724,1.3914,1.38716,1.39024,13668
2011-03-14,1.39633,1.40023,1.39044,1.39925,182471
2011-03-15,1.39925,1.40028,1.38553,1.39956,234301
2011-03-16,1.39956,1.40127,1.38665,1.38992,217411
2011-03-17,1.38992,1.40519,1.38692,1.40067,246982
2011-03-18,1.40073,1.41834,1.39799,1.41549,204697
2011-03-19,1.4155,1.41831,1.41541,1.41788,7758
2011-03-21,1.41933,1.42388,1.41396,1.4225,145359
2011-03-22,1.42249,1.4248,1.41789,1.42048,164213
2011-03-23,1.42049,1.42142,1.41,1.41224,178609
2011-03-24,1.41223,1.42158,1.40533,1.41838,180407
2011-03-25,1.41838,1.41932,1.4058,1.40701,174589
2011-03-26,1.40701,1.40895,1.40554,1.40869,8496
2011-03-28,1.40353,1.4115,1.40207,1.40964,138471
2011-03-29,1.40968,1.41484,1.40472,1.40877,166482
2011-03-30,1.40874,1.41468,1.40518,1.41194,182282
2011-03-31,1.41193,1.42328,1.41161,1.42001,177924
2011-04-01,1.42001,1.42445,1.40618,1.4234,180008
2011-04-02,1.4234,1.42451,1.42189,1.42331,7336
2011-04-04,1.42276,1.42678,1.41922,1.42174,144486
2011-04-05,1.42174,1.42453,1.41514,1.42232,154758
2011-04-06,1.42227,1.43489,1.42087,1.43346,175236
2011-04-07,1.43345,1.43389,1.42441,1.42981,181156
2011-04-08,1.42979,1.44438,1.4291,1.44342,169853
2011-04-09,1.44339,1.44872,1.44309,1.44801,11186
2011-04-11,1.44702,1.44831,1.44207,1.44285,145499
2011-04-12,1.44284,1.45185,1.4377,1.44853,217790
2011-04-13,1.4486,1.45195,1.44132,1.44391,176796
2011-04-14,1.44393,1.4514,1.43649,1.44899,200846
2011-04-15,1.449,1.45031,1.43906,1.4435,173727
2011-04-16,1.4435,1.44354,1.44198,1.44274,5104
2011-04-18,1.44086,1.44195,1.41606,1.42337,188771
2011-04-19,1.42342,1.43427,1.4205,1.43399,185097
2011-04-20,1.43401,1.45441,1.43278,1.45136,213582
2011-04-21,1.45143,1.46482,1.45048,1.45411,189135
2011-04-22,1.4542,1.45878,1.45334,1.45476,59575
2011-04-23,1.45476,1.45627,1.4542,1.45602,3066
2011-04-25,1.45588,1.46268,1.4525,1.45856,115160
2011-04-26,1.45856,1.46554,1.4493,1.4631,182995
2011-04-27,1.46309,1.47435,1.46309,1.47367,192078
2011-04-28,1.47367,1.48788,1.47325,1.48191,207267
2011-04-29,1.48193,1.48776,1.48037,1.48376,127179
2011-04-30,1.48378,1.48388,1.48042,1.48043,7499
2011-05-02,1.4813,1.49015,1.47628,1.48465,157721
2011-05-03,1.48469,1.48888,1.4754,1.48201,200212
2011-05-04,1.48199,1.49398,1.47748,1.48485,220978
2011-05-05,1.48485,1.48978,1.4519,1.45203,243166
2011-05-06,1.45204,1.45873,1.43152,1.43348,282347
2011-05-07,1.4335,1.43596,1.43109,1.43146,11464
2011-05-09,1.43555,1.44408,1.42557,1.43365,242987
2011-05-10,1.43365,1.43948,1.42703,1.43941,274560
2011-05-11,1.43942,1.44227,1.41723,1.4194,267153
2011-05-12,1.41938,1.42755,1.4123,1.4228,304822
2011-05-13,1.42279,1.43383,1.40666,1.4109,290310
2011-05-14,1.41091,1.41169,1.40923,1.41163,10344
2011-05-16,1.4084,1.42442,1.4048,1.41892,256152
2011-05-17,1.41887,1.42349,1.4123,1.42271,278079
2011-05-18,1.42271,1.42862,1.41947,1.42249,228054
2011-05-19,1.42247,1.43244,1.42062,1.43102,253516
2011-05-20,1.43101,1.43452,1.41399,1.42029,224890
2011-05-21,1.42028,1.4203,1.4133,1.41561,12910
2011-05-23,1.41197,1.41443,1.39694,1.40597,233555
2011-05-24,1.40598,1.41324,1.4002,1.41113,241440
2011-05-25,1.41113,1.41227,1.40129,1.40771,245551
2011-05-26,1.4077,1.42061,1.40679,1.41399,256692
2011-05-27,1.41401,1.43019,1.4125,1.42845,258920
2011-05-28,1.42845,1.43198,1.4279,1.43163,9877
2011-05-30,1.43194,1.43212,1.42567,1.42806,107349
2011-05-31,1.42805,1.44236,1.42717,1.43815,224999
2011-06-01,1.43818,1.44584,1.4364,1.43717,227259
2011-06-02,1.43718,1.45119,1.43077,1.44834,225265
2011-06-03,1.44834,1.46423,1.44548,1.4623,212506
2011-06-04,1.46231,1.46415,1.46168,1.46348,10311
2011-06-06,1.46068,1.46576,1.45738,1.45851,192845
2011-06-07,1.45849,1.46946,1.45573,1.4694,201594
2011-06-08,1.4694,1.46956,1.45684,1.45771,219141
2011-06-09,1.45772,1.46457,1.44782,1.45085,214562
2011-06-10,1.45085,1.455,1.43222,1.43524,226981
2011-06-11,1.43524,1.43561,1.43284,1.43468,11299
2011-06-13,1.43246,1.44299,1.43201,1.44109,192592
2011-06-14,1.44111,1.44971,1.4378,1.44671,211659
2011-06-15,1.44672,1.44688,1.4156,1.41675,246443
2011-06-16,1.41676,1.41999,1.40731,1.41374,270026
2011-06-17,1.41373,1.43389,1.41269,1.43143,251262
2011-06-18,1.43142,1.43218,1.42772,1.43063,12159
2011-06-20,1.42731,1.4327,1.41912,1.43069,199840
2011-06-21,1.43068,1.44223,1.42904,1.44169,217106
2011-06-22,1.44169,1.44412,1.4345,1.43757,199997
2011-06-23,1.43763,1.43807,1.41268,1.42169,225501
2011-06-24,1.42172,1.43057,1.41431,1.41702,232977
2011-06-25,1.41703,1.41909,1.41589,1.41888,12958
2011-06-27,1.4188,1.42923,1.41025,1.42641,200317
2011-06-28,1.42641,1.43966,1.4237,1.43629,234227
2011-06-29,1.43629,1.44477,1.43384,1.44263,220011
2011-06-30,1.44265,1.45375,1.44197,1.45201,209203
2011-07-01,1.45202,1.45503,1.44383,1.45103,202494
2011-07-02,1.45103,1.4533,1.45093,1.45254,7504
2011-07-04,1.4529,1.45774,1.44953,1.45474,139907
2011-07-05,1.45475,1.45529,1.4403,1.44107,185685
2011-07-06,1.44108,1.44663,1.42859,1.42957,207820
2011-07-07,1.42954,1.43739,1.42229,1.43494,209939
2011-07-08,1.43493,1.43682,1.42142,1.42441,215372
2011-07-09,1.42439,1.42645,1.42435,1.42634,9137
2011-07-11,1.4203,1.42273,1.39863,1.40246,242327
2011-07-12,1.40248,1.40613,1.38371,1.4027,333079
2011-07-13,1.40273,1.4192,1.39509,1.41442,284445
2011-07-14,1.41441,1.42802,1.41151,1.41361,283304
2011-07-15,1.41361,1.41981,1.40923,1.41347,239810
2011-07-16,1.41341,1.41595,1.41305,1.41542,8853
2011-07-18,1.4103,1.41332,1.4014,1.40832,229439
2011-07-19,1.40834,1.42172,1.40685,1.41338,268446
2011-07-20,1.41341,1.42391,1.412,1.42277,237171
2011-07-21,1.42275,1.44166,1.4139,1.44106,288658
2011-07-22,1.44105,1.44373,1.43235,1.43672,250945
2011-07-23,1.43666,1.437,1.43531,1.43564,6943
2011-07-25,1.43844,1.4416,1.43249,1.43847,224284
2011-07-26,1.43847,1.45251,1.43571,1.45187,249431
2011-07-27,1.45187,1.45353,1.43395,1.43687,243336
2011-07-28,1.4369,1.44001,1.42544,1.43101,256533
2011-07-29,1.43098,1.44123,1.42301,1.43621,273776
2011-07-30,1.4362,1.43964,1.43613,1.43962,9385
2011-08-01,1.43793,1.44526,1.41856,1.42647,238123
2011-08-02,1.42646,1.42826,1.41512,1.41921,282049
2011-08-03,1.41922,1.4344,1.41453,1.43112,317714
2011-08-04,1.43111,1.43676,1.41113,1.41348,327608
2011-08-05,1.41349,1.42975,1.40555,1.42626,362630
2011-08-06,1.42626,1.42927,1.42511,1.42763,14006
2011-08-08,1.44152,1.4426,1.41302,1.41836,352335
2011-08-09,1.41837,1.42997,1.4152,1.42109,371962
2011-08-10,1.42111,1.44008,1.4162,1.41982,354109
2011-08-11,1.41982,1.42871,1.4104,1.42135,372722
2011-08-12,1.42135,1.42895,1.41494,1.42445,294165
2011-08-13,1.42447,1.42581,1.42405,1.42485,9944
2011-08-15,1.42623,1.44727,1.42525,1.44496,259985
2011-08-16,1.44497,1.44664,1.4354,1.43962,264169
2011-08-17,1.43966,1.45159,1.4328,1.44516,256427
2011-08-18,1.44515,1.44557,1.42712,1.4323,268160
2011-08-19,1.43232,1.44515,1.42588,1.43862,283997
2011-08-20,1.43867,1.44027,1.43819,1.43961,9456
2011-08-22,1.43765,1.44341,1.43471,1.43725,221589
2011-08-23,1.43727,1.44995,1.43533,1.44241,222963
2011-08-24,1.44241,1.44811,1.43852,1.44207,216870
2011-08-25,1.44205,1.44743,1.43277,1.43673,217608
2011-08-26,1.43675,1.45012,1.43303,1.44825,223808
2011-08-27,1.44825,1.44986,1.44756,1.44985,8119
2011-08-29,1.44935,1.45483,1.4466,1.45081,170232
2011-08-30,1.45079,1.45328,1.4385,1.4451,206168
2011-08-31,1.4451,1.44674,1.43591,1.4382,194188
2011-09-01,1.43821,1.43839,1.4226,1.42724,209205
2011-09-02,1.42724,1.42873,1.41838,1.41875,211474
2011-09-03,1.41872,1.42097,1.41855,1.42046,6699
2011-09-05,1.41581,1.4173,1.40623,1.40885,173637
2011-09-06,1.40891,1.42347,1.39741,1.39888,238223
2011-09-07,1.39889,1.4125,1.39765,1.40924,219762
2011-09-08,1.40923,1.41065,1.38754,1.38888,221766
2011-09-09,1.3889,1.39363,1.36285,1.36576,257265
2011-09-10,1.36577,1.36715,1.3646,1.36532,11655
2011-09-12,1.3584,1.36902,1.35034,1.35733,278223
2011-09-13,1.35728,1.37386,1.35567,1.37099,299789
2011-09-14,1.37097,1.37774,1.35907,1.37504,282812
2011-09-15,1.37504,1.39314,1.37031,1.3889,260229
2011-09-16,1.38893,1.38959,1.37537,1.37934,232280
2011-09-17,1.37937,1.37991,1.37813,1.37987,9384
2011-09-19,1.36883,1.37114,1.35867,1.36678,238402
2011-09-20,1.36675,1.3732,1.35939,1.36861,274964
2011-09-21,1.3686,1.37869,1.36288,1.36713,257429
2011-09-22,1.3671,1.36939,1.33871,1.3468,329734
2011-09-23,1.3468,1.35667,1.34186,1.3461,296730
2011-09-24,1.34612,1.35179,1.34591,1.34978,13277
2011-09-26,1.35129,1.35492,1.33652,1.34648,303551
2011-09-27,1.34648,1.36665,1.34639,1.36463,296120
2011-09-28,1.36471,1.36881,1.35412,1.35775,283723
2011-09-29,1.35777,1.36776,1.35196,1.35616,285140
2011-09-30,1.35619,1.36002,1.3414,1.34222,261286
2011-10-01,1.34224,1.34259,1.3384,1.33875,13188
2011-10-03,1.33394,1.33811,1.31929,1.322,268944
2011-10-04,1.32201,1.33146,1.31481,1.3239,321255
2011-10-05,1.3239,1.33826,1.32333,1.33552,309940
2011-10-06,1.33553,1.34487,1.32418,1.34231,283757
2011-10-07,1.34235,1.35242,1.33625,1.33903,254798
2011-10-08,1.33905,1.34228,1.33705,1.33775,13267
2011-10-10,1.33855,1.36973,1.33775,1.36479,232002
2011-10-11,1.36481,1.36833,1.35655,1.36617,257025
2011-10-12,1.36618,1.38331,1.35837,1.37903,265878
2011-10-13,1.37908,1.38255,1.36849,1.37824,279705
2011-10-14,1.37822,1.38935,1.37231,1.3877,255949
2011-10-15,1.38769,1.38848,1.38672,1.38808,9254
2011-10-17,1.38632,1.39139,1.37303,1.37432,251364
2011-10-18,1.37432,1.37877,1.36528,1.37412,276226
2011-10-19,1.37409,1.38686,1.37249,1.37472,284243
2011-10-20,1.37475,1.38389,1.3656,1.37683,296209
2011-10-21,1.37689,1.39002,1.37058,1.38665,259799
2011-10-22,1.38671,1.39006,1.38598,1.38944,9980
2011-10-24,1.38374,1.39533,1.38224,1.39474,237885
2011-10-25,1.39475,1.39592,1.38652,1.39278,259579
2011-10-26,1.39276,1.39694,1.37996,1.3896,249067
2011-10-27,1.38962,1.42465,1.3864,1.42102,290424
2011-10-28,1.421,1.42185,1.41347,1.41542,249659
2011-10-29,1.4154,1.41665,1.41449,1.41449,8276
2011-10-31,1.4137,1.41695,1.39068,1.39229,262863
2011-11-01,1.39225,1.39263,1.36087,1.37114,322174
2011-11-02,1.37115,1.38271,1.36384,1.37613,305979
2011-11-03,1.37615,1.38535,1.36564,1.38308,317099
2011-11-04,1.38308,1.38653,1.37129,1.37761,264159
2011-11-05,1.37761,1.37916,1.37586,1.37897,11355
2011-11-07,1.3827,1.38308,1.36808,1.37623,237743
2011-11-08,1.3762,1.38467,1.37243,1.38351,243044
2011-11-09,1.38351,1.38574,1.35514,1.35621,277775
2011-11-10,1.35619,1.36515,1.34835,1.36187,295213
2011-11-11,1.36188,1.37946,1.35767,1.37551,242006
2011-11-12,1.37551,1.37757,1.37375,1.3747,14153
2011-11-14,1.38057,1.38085,1.3591,1.3622,228830
2011-11-15,1.3622,1.36441,1.34961,1.35494,269682
2011-11-16,1.35494,1.35566,1.34285,1.35381,274923
2011-11-17,1.35381,1.35399,1.34216,1.3465,295105
2011-11-18,1.3465,1.36138,1.34468,1.35289,268528
2011-11-19,1.35286,1.35366,1.35085,1.35238,21674
2011-11-21,1.35098,1.35401,1.34313,1.34973,236561
2011-11-22,1.34967,1.35671,1.3469,1.35217,248577
2011-11-23,1.35219,1.35305,1.3327,1.33322,248050
2011-11-24,1.33322,1.34113,1.33161,1.33403,194334
2011-11-25,1.33403,1.33508,1.32129,1.32257,222330
2011-11-26,1.32259,1.32428,1.32234,1.32349,6627
2011-11-28,1.33212,1.33981,1.3275,1.33233,230208
2011-11-29,1.3323,1.34394,1.32855,1.33229,256520
2011-11-30,1.33229,1.353,1.32593,1.34287,258297
2011-12-01,1.3429,1.3521,1.34179,1.34668,234098
2011-12-02,1.3467,1.35357,1.33632,1.33961,196058
2011-12-03,1.33965,1.34106,1.33906,1.33915,18395
2011-12-05,1.34219,1.34856,1.33894,1.34007,163373
2011-12-06,1.34006,1.34266,1.33339,1.33831,228494
2011-12-07,1.33834,1.34533,1.33509,1.34107,206091
2011-12-08,1.34107,1.34561,1.32888,1.33287,214691
2011-12-09,1.33292,1.34328,1.32813,1.33719,225039
2011-12-10,1.33719,1.33877,1.33655,1.33848,15469
2011-12-12,1.33782,1.3381,1.31785,1.31843,200608
2011-12-13,1.31841,1.32363,1.30564,1.30949,246464
2011-12-14,1.30948,1.30994,1.29481,1.29879,274955
2011-12-15,1.29879,1.30496,1.29569,1.30161,245668
2011-12-16,1.30162,1.3084,1.29961,1.30131,223243
2011-12-17,1.3013,1.30443,1.30124,1.30443,21834
2011-12-19,1.30373,1.3042,1.29825,1.30151,208830
2011-12-20,1.30151,1.31315,1.29884,1.30798,243406
2011-12-21,1.30798,1.31893,1.30249,1.30682,259630
2011-12-22,1.30683,1.31189,1.30189,1.30416,221318
2011-12-23,1.30416,1.30945,1.30282,1.3046,189417
2011-12-24,1.3046,1.30536,1.30365,1.30477,13516
2011-12-26,1.30416,1.30814,1.30299,1.30633,41784
2011-12-27,1.30632,1.3083,1.30432,1.30734,148193
2011-12-28,1.30734,1.30792,1.29134,1.29455,201373
2011-12-29,1.29455,1.29539,1.28581,1.29377,250410
2011-12-30,1.29377,1.29981,1.29049,1.29627,208830
2011-12-31,1.29627,1.29662,1.29306,1.29547,18599
2012-01-02,1.29368,1.29639,1.29173,1.29248,54125
2012-01-03,1.29243,1.30758,1.29215,1.30715,235633
2012-01-04,1.30715,1.30734,1.28994,1.29461,276592
2012-01-05,1.29461,1.29486,1.27776,1.27844,306098
2012-01-06,1.27844,1.28121,1.26978,1.27214,282258
2012-01-07,1.27214,1.27309,1.27167,1.27186,17973
2012-01-09,1.26911,1.2785,1.26666,1.27506,250519
2012-01-10,1.27505,1.28172,1.27427,1.27799,293291
2012-01-11,1.27798,1.27925,1.26654,1.27027,298330
2012-01-12,1.27027,1.28442,1.26929,1.28337,337118
2012-01-13,1.28337,1.28778,1.26287,1.26609,322514
2012-01-14,1.26611,1.2688,1.26567,1.26772,32644
2012-01-16,1.26311,1.26873,1.26262,1.26652,219274
2012-01-17,1.26652,1.28042,1.26482,1.27347,269891
2012-01-18,1.27347,1.28632,1.27174,1.28375,293214
2012-01-19,1.28377,1.29465,1.28342,1.29385,273979
2012-01-20,1.29384,1.29855,1.28894,1.29253,252956
2012-01-21,1.29252,1.29376,1.29177,1.29308,17686
2012-01-23,1.28761,1.30523,1.28758,1.30123,197944
2012-01-24,1.30123,1.30592,1.2953,1.30206,244704
2012-01-25,1.30206,1.31001,1.29307,1.30868,241640
2012-01-26,1.30868,1.31795,1.30447,1.31059,275078
2012-01-27,1.31059,1.32195,1.30774,1.32089,268193
2012-01-28,1.32089,1.32304,1.32006,1.32158,25949
2012-01-30,1.32192,1.32254,1.30791,1.31242,252284
2012-01-31,1.31246,1.32123,1.30431,1.30766,294685
2012-02-01,1.30768,1.32174,1.3026,1.31658,293106
2012-02-02,1.31659,1.31966,1.30864,1.31471,269054
2012-02-03,1.31471,1.31913,1.3068,1.31416,262346
2012-02-04,1.31414,1.31673,1.31387,1.31563,22178
2012-02-06,1.3111,1.31411,1.30277,1.31172,231776
2012-02-07,1.31172,1.32692,1.30889,1.32465,268614
2012-02-08,1.32463,1.32859,1.32228,1.32605,263689
2012-02-09,1.32604,1.33193,1.32183,1.32863,264125
2012-02-10,1.3287,1.32957,1.31561,1.31709,222412
2012-02-11,1.31708,1.32028,1.31634,1.31961,19802
2012-02-13,1.32042,1.32826,1.31993,1.32042,213376
2012-02-14,1.32043,1.32155,1.30992,1.31133,229869
2012-02-15,1.31132,1.31903,1.30532,1.30801,252318
2012-02-16,1.30801,1.31218,1.29751,1.31023,275817
2012-02-17,1.31023,1.31967,1.31015,1.31474,231540
2012-02-18,1.31474,1.31644,1.3139,1.31425,17510
2012-02-20,1.31795,1.32766,1.31733,1.32454,177994
2012-02-21,1.32454,1.32926,1.3187,1.32442,239582
2012-02-22,1.32445,1.32638,1.32109,1.32516,225395
2012-02-23,1.32516,1.3341,1.32318,1.33336,207679
2012-02-24,1.33336,1.34857,1.33295,1.34643,225541
2012-02-25,1.34643,1.34663,1.34461,1.34461,19277
2012-02-27,1.34612,1.34787,1.33658,1.33903,231504
2012-02-28,1.33903,1.34684,1.33882,1.34501,258405
2012-02-29,1.34502,1.34853,1.3334,1.33458,262446
2012-03-01,1.33458,1.33556,1.3282,1.33115,258181
2012-03-02,1.33115,1.33326,1.31864,1.31961,225803
2012-03-03,1.31966,1.32099,1.31923,1.32003,19868
2012-03-05,1.31895,1.32386,1.31597,1.32221,214461
2012-03-06,1.3222,1.3227,1.31032,1.31208,245170
2012-03-07,1.31208,1.31638,1.30959,1.31355,223293
2012-03-08,1.31355,1.32771,1.31335,1.32587,216423
2012-03-09,1.32587,1.3291,1.30974,1.31075,214817
2012-03-10,1.31075,1.31251,1.3101,1.31227,17737
2012-03-12,1.30991,1.31562,1.30788,1.31488,197294
2012-03-13,1.3149,1.31902,1.30518,1.30715,218302
2012-03-14,1.30714,1.309,1.30108,1.30229,224700
2012-03-15,1.30227,1.31176,1.30035,1.30959,219379
2012-03-16,1.30957,1.31869,1.30486,1.31711,197012
2012-03-17,1.31708,1.31776,1.31638,1.31732,9008
2012-03-19,1.31743,1.32628,1.31417,1.32374,166181
2012-03-20,1.32377,1.32516,1.3172,1.32293,193757
2012-03-21,1.32295,1.32844,1.31788,1.32039,197261
2012-03-22,1.32032,1.32544,1.3135,1.31817,222336
2012-03-23,1.31817,1.32919,1.31798,1.32635,208670
2012-03-24,1.32632,1.32714,1.32593,1.32684,8425
2012-03-26,1.3269,1.33442,1.3192,1.33428,197365
2012-03-27,1.33432,1.33846,1.33168,1.33354,200971
2012-03-28,1.33354,1.33727,1.32772,1.33219,213585
2012-03-29,1.33218,1.33449,1.32524,1.32859,205522
2012-03-30,1.32859,1.33748,1.32838,1.33313,203539
2012-03-31,1.33313,1.33469,1.33313,1.33398,9707
2012-04-02,1.33584,1.33803,1.32777,1.3333,186701
2012-04-03,1.33333,1.33671,1.32131,1.32166,204967
2012-04-04,1.32163,1.32384,1.31073,1.31369,229456
2012-04-05,1.31368,1.31642,1.30353,1.3062,186113
2012-04-06,1.3062,1.31098,1.30503,1.30939,83334
2012-04-07,1.30939,1.31022,1.30882,1.30964,3830
2012-04-09,1.30985,1.31334,1.30337,1.31209,101824
2012-04-10,1.31207,1.3144,1.30538,1.30756,226964
2012-04-11,1.30759,1.31562,1.3066,1.30991,214962
2012-04-12,1.30991,1.32123,1.30983,1.3194,212384
2012-04-13,1.31939,1.32011,1.30692,1.30758,207211
2012-04-14,1.30755,1.30832,1.30715,1.30755,10590
2012-04-16,1.30632,1.31465,1.29958,1.31342,226788
2012-04-17,1.31341,1.31692,1.30902,1.31389,211939
2012-04-18,1.31389,1.31437,1.30572,1.3125,223430
2012-04-19,1.3125,1.31608,1.30699,1.31335,234017
2012-04-20,1.31333,1.32244,1.3127,1.32151,222181
2012-04-21,1.32146,1.32263,1.32089,1.32159,10262
2012-04-23,1.31817,1.32101,1.31045,1.31435,197924
2012-04-24,1.31433,1.32173,1.31429,1.31906,210976
2012-04-25,1.31901,1.32359,1.31736,1.32285,210827
2012-04-26,1.32285,1.32625,1.31985,1.32384,188565
2012-04-27,1.32384,1.32698,1.3157,1.32589,233610
2012-04-28,1.32589,1.32589,1.32356,1.32535,9145
2012-04-30,1.32333,1.32663,1.32078,1.32376,181579
2012-05-01,1.32376,1.32828,1.32039,1.32281,144955
2012-05-02,1.32282,1.32437,1.31248,1.31607,203243
2012-05-03,1.31606,1.31791,1.3099,1.31497,187144
2012-05-04,1.31498,1.3178,1.30799,1.30868,187387
2012-05-05,1.30869,1.30948,1.30805,1.30824,10223
2012-05-07,1.30091,1.30642,1.2955,1.30524,213948
2012-05-08,1.30524,1.30652,1.29823,1.30265,225744
2012-05-09,1.30268,1.3033,1.29107,1.2945,265896
2012-05-10,1.29448,1.29785,1.29236,1.29511,235204
2012-05-11,1.29509,1.29572,1.29045,1.29238,232258
2012-05-12,1.29238,1.29255,1.2915,1.29153,9152
2012-05-14,1.28976,1.29042,1.2825,1.28445,214123
2012-05-15,1.28445,1.28686,1.27317,1.27332,242622
2012-05-16,1.27332,1.27585,1.26811,1.2722,282201
2012-05-17,1.27219,1.27489,1.26664,1.27138,259907
2012-05-18,1.27136,1.27416,1.26415,1.27357,262163
2012-05-19,1.27359,1.27936,1.27349,1.27826,21567
2012-05-21,1.27605,1.28125,1.2725,1.2789,224887
2012-05-22,1.2789,1.28236,1.27118,1.27183,252858
2012-05-23,1.27182,1.27232,1.25448,1.25723,296822
2012-05-24,1.25725,1.26188,1.25154,1.25235,290809
2012-05-25,1.25241,1.26017,1.24984,1.25172,258626
2012-05-26,1.25174,1.2522,1.25074,1.25151,9497
2012-05-28,1.25726,1.2624,1.25245,1.25389,174089
2012-05-29,1.25389,1.25741,1.24606,1.2488,244478
2012-05-30,1.2488,1.25099,1.23782,1.23797,275114
2012-05-31,1.23797,1.24281,1.23363,1.23678,272249
2012-06-01,1.23676,1.24481,1.22913,1.24123,282724
2012-06-02,1.24126,1.24362,1.24022,1.24328,19011
2012-06-04,1.24128,1.25079,1.23856,1.24915,213120
2012-06-05,1.24916,1.25417,1.24098,1.24446,251868
2012-06-06,1.24445,1.25733,1.24405,1.25447,268603
2012-06-07,1.25448,1.26249,1.25398,1.26025,261915
2012-06-08,1.26026,1.26029,1.24353,1.2506,253925
2012-06-09,1.2506,1.25177,1.24958,1.25159,10122
2012-06-11,1.26385,1.26676,1.24833,1.24988,250638
2012-06-12,1.24989,1.25287,1.24425,1.24998,275885
2012-06-13,1.24998,1.26098,1.24735,1.25884,263264
2012-06-14,1.25884,1.26178,1.25415,1.25998,252628
2012-06-15,1.26001,1.26543,1.2592,1.26366,238046
2012-06-16,1.26368,1.26642,1.26351,1.26381,10614
2012-06-18,1.26918,1.27474,1.25592,1.25794,262311
2012-06-19,1.25796,1.27302,1.25678,1.26906,256184
2012-06-20,1.26906,1.27408,1.26383,1.26667,250534
2012-06-21,1.26669,1.27079,1.25473,1.2552,267443
2012-06-22,1.25516,1.2583,1.25188,1.25617,228633
2012-06-23,1.25618,1.25716,1.25557,1.25669,10710
2012-06-25,1.25432,1.25577,1.24709,1.24944,195619
2012-06-26,1.24942,1.253,1.24416,1.24959,236977
2012-06-27,1.24957,1.25079,1.2445,1.24577,205561
2012-06-28,1.24576,1.25239,1.24071,1.24263,245390
2012-06-29,1.2426,1.26924,1.2418,1.26593,293240
2012-06-30,1.26592,1.266,1.26405,1.26598,15078
2012-07-02,1.2675,1.26777,1.25679,1.25816,212641
2012-07-03,1.25816,1.26269,1.25586,1.26099,200489
2012-07-04,1.26103,1.26107,1.25082,1.2534,152210
2012-07-05,1.25341,1.25381,1.23638,1.23893,227289
2012-07-06,1.23893,1.24008,1.22596,1.2272,224652
2012-07-07,1.22719,1.22998,1.2268,1.2285,11842
2012-07-09,1.22584,1.23227,1.22558,1.23091,195333
2012-07-10,1.2309,1.23336,1.2235,1.22509,223270
2012-07-11,1.22509,1.22963,1.2212,1.2221,217587
2012-07-12,1.2221,1.22482,1.2167,1.21957,236919
2012-07-13,1.21963,1.22546,1.2162,1.22401,218218
2012-07-14,1.22401,1.22487,1.22366,1.22483,11469
2012-07-16,1.22646,1.22894,1.21755,1.22761,181925
2012-07-17,1.2276,1.23149,1.21885,1.22873,223210
2012-07-18,1.22872,1.23062,1.22165,1.22635,231089
2012-07-19,1.22637,1.23209,1.22288,1.22782,235607
2012-07-20,1.22782,1.22828,1.21443,1.21586,220597
2012-07-21,1.21586,1.21657,1.2155,1.21563,8620
2012-07-23,1.21143,1.21442,1.20684,1.21256,240635
2012-07-24,1.21256,1.21418,1.20419,1.20626,240593
2012-07-25,1.20624,1.21674,1.20512,1.21577,257320
2012-07-26,1.21579,1.23284,1.21172,1.22849,252149
2012-07-27,1.22849,1.23899,1.22416,1.23099,265257
2012-07-28,1.23102,1.23238,1.22983,1.23182,14936
2012-07-30,1.22946,1.23102,1.22246,1.2261,196006
2012-07-31,1.22607,1.23291,1.2248,1.2307,199701
2012-08-01,1.2307,1.23362,1.22235,1.22361,156814
2012-08-02,1.22359,1.23888,1.21339,1.21729,229174
2012-08-03,1.2173,1.23919,1.21664,1.2376,225321
2012-08-04,1.2376,1.23871,1.23732,1.23852,9505
2012-08-06,1.23925,1.24429,1.23413,1.23958,186495
2012-08-07,1.23954,1.24417,1.23757,1.24113,187692
2012-08-08,1.24112,1.24113,1.23267,1.2355,188361
2012-08-09,1.23549,1.23866,1.22668,1.22941,189959
2012-08-10,1.2294,1.23162,1.22412,1.22925,175609
2012-08-11,1.22927,1.23003,1.2285,1.22894,8941
2012-08-13,1.22894,1.23732,1.226,1.2332,157307
2012-08-14,1.2332,1.23851,1.23165,1.2329,170312
2012-08-15,1.233,1.23432,1.22635,1.22886,142562
2012-08-16,1.22886,1.2372,1.2256,1.23611,161611
