,mopen,mhigh,mlow,mclose,mvolume,hopen,hhigh,hlow,hclose,hvolume,dopen,dhigh,dlow,dclose,dvolume,ema_20_1h_c,atr_14_1h,ematrTopBuy,ematrBottomBuy,ematrTopSell,ematrBottomSell,leaveBuyZone,leaveSellZone
2021-03-18 21:40:00,151.934,151.99,151.926,151.955,575.0,,,,,,,,,,,151.9969898688725,0.3002857142857209,151.9969898688725,151.6967041545868,152.2972755831582,151.9969898688725,False,False
2021-03-18 21:45:00,151.955,151.97,151.94,151.95,478.0,,,,,,,,,,,151.9969898688725,0.3002857142857209,151.9969898688725,151.6967041545868,152.2972755831582,151.9969898688725,False,False
2021-03-18 21:50:00,151.949,151.949,151.891,151.933,644.0,,,,,,,,,,,151.9969898688725,0.3002857142857209,151.9969898688725,151.6967041545868,152.2972755831582,151.9969898688725,False,False
2021-03-18 21:55:00,151.927,151.936,151.863,151.928,951.0,,,,,,,,,,,151.9969898688725,0.3002857142857209,151.9969898688725,151.6967041545868,152.2972755831582,151.9969898688725,False,False
2021-03-18 22:00:00,151.929,151.929,151.89,151.91,798.0,151.929,152.043,151.834,152.04,9602.0,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:05:00,151.907,151.919,151.834,151.878,937.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:10:00,151.879,151.915,151.838,151.893,953.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:15:00,151.893,151.903,151.873,151.888,651.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:20:00,151.888,151.93,151.88,151.918,863.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:25:00,151.916,151.927,151.872,151.904,1040.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:30:00,151.901,151.934,151.863,151.934,588.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:35:00,151.935,151.993,151.91,151.982,861.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:40:00,151.982,151.986,151.948,151.971,865.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:45:00,151.972,151.972,151.929,151.954,806.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:50:00,151.953,151.998,151.945,151.998,623.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 22:55:00,151.994,152.043,151.984,152.04,617.0,,,,,,,,,,,152.00108607183702,0.2748571428571499,152.00108607183702,151.72622892897988,152.27594321469417,152.00108607183702,False,False
2021-03-18 23:00:00,152.04,152.045,151.978,151.983,600.0,152.04,152.045,151.736,151.826,8269.0,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:05:00,151.983,151.999,151.967,151.975,732.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:10:00,151.973,151.98,151.917,151.942,734.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:15:00,151.944,151.957,151.881,151.897,562.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:20:00,151.899,151.902,151.859,151.876,706.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:25:00,151.873,151.878,151.809,151.82,587.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:30:00,151.817,151.836,151.78,151.782,517.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:35:00,151.781,151.811,151.756,151.798,647.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:40:00,151.798,151.801,151.736,151.758,649.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:45:00,151.758,151.844,151.755,151.842,898.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:50:00,151.842,151.859,151.798,151.828,829.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-18 23:55:00,151.826,151.854,151.792,151.826,808.0,,,,,,,,,,,151.98441120785253,0.2828571428571495,151.98441120785253,151.70155406499538,152.26726835070968,151.98441120785253,False,False
2021-03-19 00:00:00,151.823,151.833,151.734,151.746,1156.0,151.823,151.833,151.455,151.591,9565.0,151.823,151.833,150.562,151.02,180867.0,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:05:00,151.747,151.758,151.694,151.716,1057.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:10:00,151.716,151.76,151.676,151.681,735.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:15:00,151.682,151.683,151.632,151.637,1011.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:20:00,151.637,151.642,151.593,151.617,864.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:25:00,151.617,151.627,151.587,151.614,669.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:30:00,151.611,151.615,151.52,151.52,619.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:35:00,151.52,151.537,151.507,151.524,521.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:40:00,151.523,151.523,151.459,151.464,633.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:45:00,151.466,151.485,151.455,151.471,673.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:50:00,151.471,151.549,151.465,151.536,764.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 00:55:00,151.536,151.608,151.526,151.591,863.0,,,,,,,,,,,151.94694347377134,0.3024285714285761,151.94694347377134,151.64451490234276,152.24937204519992,151.94694347377134,False,False
2021-03-19 01:00:00,151.594,151.66,151.577,151.646,750.0,151.594,151.77,151.54,151.553,5228.0,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:05:00,151.646,151.676,151.637,151.673,448.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:10:00,151.669,151.729,151.669,151.721,350.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:15:00,151.715,151.718,151.651,151.652,282.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:20:00,151.652,151.729,151.644,151.719,341.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:25:00,151.72,151.733,151.696,151.701,342.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:30:00,151.701,151.704,151.679,151.696,531.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:35:00,151.696,151.738,151.695,151.727,326.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:40:00,151.727,151.76,151.718,151.756,285.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:45:00,151.753,151.77,151.738,151.758,414.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:50:00,151.758,151.765,151.724,151.724,491.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 01:55:00,151.725,151.733,151.54,151.553,668.0,,,,,,,,,,,151.90942504769788,0.2939285714285761,151.90942504769788,151.6154964762693,152.20335361912646,151.90942504769788,False,False
2021-03-19 02:00:00,151.704,151.711,151.682,151.711,14.0,151.704,151.826,151.577,151.694,2784.0,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:05:00,151.711,151.725,151.629,151.667,211.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:10:00,151.667,151.719,151.647,151.692,66.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:15:00,151.703,151.783,151.645,151.655,70.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:20:00,151.655,151.777,151.655,151.724,134.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:25:00,151.73,151.78,151.696,151.72,80.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:30:00,151.702,151.768,151.683,151.767,167.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:35:00,151.768,151.768,151.76,151.767,515.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:40:00,151.767,151.768,151.704,151.713,139.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:45:00,151.713,151.727,151.577,151.639,281.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:50:00,151.638,151.727,151.626,151.709,493.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 02:55:00,151.717,151.826,151.639,151.694,614.0,,,,,,,,,,,151.88890837648856,0.2929285714285754,151.88890837648856,151.59597980505998,152.18183694791713,151.88890837648856,False,False
2021-03-19 03:00:00,151.703,151.737,151.67,151.704,369.0,151.703,151.8,151.67,151.724,2780.0,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:05:00,151.706,151.728,151.692,151.719,210.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:10:00,151.716,151.749,151.715,151.739,371.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:15:00,151.739,151.77,151.738,151.741,218.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:20:00,151.742,151.762,151.733,151.743,266.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:25:00,151.744,151.8,151.736,151.799,292.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:30:00,151.796,151.798,151.747,151.773,265.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:35:00,151.772,151.783,151.725,151.726,202.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:40:00,151.729,151.745,151.715,151.727,127.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:45:00,151.727,151.757,151.723,151.747,168.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:50:00,151.746,151.752,151.735,151.735,81.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 03:55:00,151.732,151.74,151.699,151.724,211.0,,,,,,,,,,,151.87320281682298,0.2814285714285773,151.87320281682298,151.59177424539442,152.15463138825154,151.87320281682298,False,False
2021-03-19 04:00:00,151.723,151.741,151.678,151.678,249.0,151.723,151.741,151.654,151.663,1955.0,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:05:00,151.678,151.714,151.678,151.714,186.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:10:00,151.713,151.716,151.674,151.682,140.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:15:00,151.682,151.69,151.671,151.69,139.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:20:00,151.689,151.693,151.677,151.683,72.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:25:00,151.683,151.713,151.683,151.704,126.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:30:00,151.699,151.719,151.698,151.719,110.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:35:00,151.718,151.738,151.706,151.709,143.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:40:00,151.708,151.717,151.684,151.687,234.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:45:00,151.686,151.694,151.655,151.667,210.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:50:00,151.666,151.703,151.654,151.696,169.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 04:55:00,151.696,151.713,151.663,151.663,177.0,,,,,,,,,,,151.85318350093507,0.2713571428571494,151.85318350093507,151.58182635807793,152.12454064379222,151.85318350093507,False,False
2021-03-19 05:00:00,151.66,151.69,151.638,151.68,553.0,151.66,151.742,151.598,151.683,5047.0,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:05:00,151.682,151.69,151.654,151.655,319.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:10:00,151.656,151.678,151.656,151.663,168.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:15:00,151.666,151.728,151.647,151.708,248.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:20:00,151.708,151.729,151.686,151.714,153.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:25:00,151.716,151.733,151.712,151.713,296.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:30:00,151.717,151.742,151.685,151.719,431.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:35:00,151.723,151.736,151.66,151.66,418.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:40:00,151.659,151.661,151.598,151.601,575.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:45:00,151.606,151.652,151.606,151.632,422.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:50:00,151.632,151.681,151.609,151.68,839.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 05:55:00,151.679,151.693,151.65,151.683,625.0,,,,,,,,,,,151.83697554846506,0.2602142857142918,151.83697554846506,151.57676126275078,152.09718983417935,151.83697554846506,False,False
2021-03-19 06:00:00,151.681,151.726,151.663,151.706,611.0,151.681,151.726,151.543,151.71,6364.0,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:05:00,151.708,151.709,151.678,151.693,435.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:10:00,151.693,151.706,151.656,151.66,543.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:15:00,151.659,151.664,151.629,151.637,470.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:20:00,151.638,151.652,151.543,151.564,601.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:25:00,151.563,151.581,151.548,151.571,548.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:30:00,151.573,151.659,151.573,151.636,532.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:35:00,151.636,151.645,151.618,151.623,523.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:40:00,151.625,151.674,151.618,151.673,592.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:45:00,151.673,151.685,151.628,151.649,496.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:50:00,151.651,151.675,151.637,151.665,506.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 06:55:00,151.666,151.711,151.651,151.71,507.0,,,,,,,,,,,151.82488263908743,0.2488571428571475,151.82488263908743,151.5760254962303,152.07373978194457,151.82488263908743,False,False
2021-03-19 07:00:00,151.71,151.724,151.664,151.691,454.0,151.71,151.731,151.574,151.58,4170.0,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:05:00,151.692,151.709,151.671,151.688,385.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:10:00,151.686,151.731,151.676,151.724,304.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:15:00,151.724,151.728,151.653,151.654,409.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:20:00,151.654,151.654,151.614,151.651,416.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:25:00,151.651,151.68,151.651,151.673,260.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:30:00,151.672,151.682,151.641,151.674,292.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:35:00,151.673,151.695,151.649,151.695,213.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:40:00,151.695,151.696,151.657,151.664,316.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:45:00,151.664,151.665,151.63,151.641,413.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:50:00,151.64,151.653,151.629,151.641,260.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 07:55:00,151.64,151.64,151.574,151.58,448.0,,,,,,,,,,,151.8015604829839,0.2288571428571474,151.8015604829839,151.57270334012674,152.03041762584104,151.8015604829839,False,False
2021-03-19 08:00:00,151.583,151.595,151.493,151.532,694.0,151.583,151.797,151.477,151.506,8082.0,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:05:00,151.533,151.548,151.511,151.527,538.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:10:00,151.525,151.576,151.519,151.557,328.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:15:00,151.555,151.573,151.534,151.559,467.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:20:00,151.56,151.576,151.548,151.562,402.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:25:00,151.563,151.618,151.561,151.581,536.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:30:00,151.58,151.598,151.548,151.574,481.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:35:00,151.573,151.689,151.562,151.679,651.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:40:00,151.681,151.797,151.535,151.628,1495.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:45:00,151.628,151.658,151.578,151.598,737.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:50:00,151.596,151.596,151.48,151.554,861.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 08:55:00,151.555,151.556,151.477,151.506,892.0,,,,,,,,,,,151.77341186555685,0.2216428571428597,151.77341186555685,151.551769008414,151.9950547226997,151.77341186555685,False,False
2021-03-19 09:00:00,151.505,151.56,151.475,151.547,682.0,151.505,151.647,151.475,151.563,4791.0,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:05:00,151.545,151.548,151.502,151.54,482.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:10:00,151.542,151.56,151.508,151.551,629.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:15:00,151.551,151.569,151.529,151.555,390.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:20:00,151.554,151.608,151.554,151.599,305.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
2021-03-19 09:25:00,151.599,151.628,151.569,151.628,255.0,,,,,,,,,,,151.75337264026572,0.2151428571428592,151.75337264026572,151.53822978312286,151.9685154974086,151.75337264026572,False,False
