,mopen,mhigh,mlow,mclose,mvolume,hopen,hhigh,hlow,hclose,hvolume,dopen,dhigh,dlow,dclose,dvolume,ema_20_1h_c,atr_14_1h,ematrTopBuy,ematrBottomBuy,ematrTopSell,ematrBottomSell,leaveBuyZone,leaveSellZone
2021-03-19 07:55:00,1.19096,1.19102,1.19079,1.19087,213.0,,,,,,,,,,,1.1926188893747975,0.0012907142857143,1.1926188893747975,1.1913281750890832,1.193909603660512,1.1926188893747975,False,False
2021-03-19 08:00:00,1.19086,1.19086,1.19047,1.19079,462.0,1.19086,1.19164,1.19047,1.19142,4500.0,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:05:00,1.19078,1.19099,1.19078,1.19093,194.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:10:00,1.19093,1.19119,1.19089,1.19104,305.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:15:00,1.19105,1.19121,1.19099,1.19114,280.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:20:00,1.19114,1.19142,1.19113,1.19139,313.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:25:00,1.1914,1.19153,1.19131,1.19136,302.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:30:00,1.19135,1.19142,1.19126,1.19127,222.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:35:00,1.19126,1.19148,1.19122,1.19141,246.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:40:00,1.19142,1.19164,1.19123,1.19157,892.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:45:00,1.19157,1.19157,1.19117,1.19131,585.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:50:00,1.1913,1.19131,1.19101,1.19123,369.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 08:55:00,1.19123,1.19144,1.19121,1.19142,330.0,,,,,,,,,,,1.1925047094343406,0.0012378571428571,1.1925047094343406,1.1912668522914835,1.1937425665771977,1.1925047094343406,False,False
2021-03-19 09:00:00,1.1914,1.19149,1.19123,1.19143,408.0,1.1914,1.19196,1.19123,1.19186,3279.0,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:05:00,1.19142,1.19148,1.19127,1.19146,366.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:10:00,1.19145,1.19154,1.19133,1.19145,441.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:15:00,1.19146,1.19149,1.19133,1.19147,240.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:20:00,1.19148,1.19162,1.19148,1.19157,263.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:25:00,1.19158,1.19178,1.19157,1.1917,229.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:30:00,1.1917,1.19179,1.1916,1.19163,242.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:35:00,1.19162,1.19182,1.19162,1.19173,244.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:40:00,1.19174,1.19183,1.1917,1.19183,81.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:45:00,1.19182,1.19191,1.19178,1.19189,190.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:50:00,1.19191,1.19196,1.19182,1.19196,272.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 09:55:00,1.19195,1.19196,1.19185,1.19186,303.0,,,,,,,,,,,1.192443308535832,0.0011707142857143,1.192443308535832,1.1912725942501177,1.1936140228215462,1.192443308535832,False,False
2021-03-19 10:00:00,1.19186,1.19186,1.19166,1.19166,356.0,1.19186,1.1919,1.19108,1.19179,2884.0,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:05:00,1.19167,1.19172,1.19151,1.19151,213.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:10:00,1.1915,1.19157,1.19135,1.19139,219.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:15:00,1.19138,1.19141,1.19125,1.1913,290.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:20:00,1.1913,1.19131,1.19117,1.19126,152.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:25:00,1.19127,1.19137,1.1912,1.19123,170.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:30:00,1.19122,1.19145,1.19108,1.19141,288.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:35:00,1.1914,1.19147,1.19137,1.1914,266.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:40:00,1.1914,1.19151,1.19135,1.19148,219.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:45:00,1.19147,1.19157,1.19143,1.19156,230.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:50:00,1.19157,1.19166,1.19151,1.19164,212.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 10:55:00,1.19163,1.1919,1.1915,1.19179,269.0,,,,,,,,,,,1.1923810886752764,0.0011378571428571,1.1923810886752764,1.1912432315324193,1.1935189458181334,1.1923810886752764,False,False
2021-03-19 11:00:00,1.19176,1.19176,1.19142,1.19163,270.0,1.19176,1.19275,1.19133,1.19253,4238.0,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:05:00,1.19161,1.19162,1.19146,1.19148,287.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:10:00,1.19147,1.19157,1.19133,1.19157,594.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:15:00,1.19156,1.19197,1.19151,1.19173,510.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:20:00,1.19175,1.19191,1.19167,1.1919,311.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:25:00,1.19192,1.19215,1.19189,1.1921,378.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:30:00,1.1921,1.19229,1.19198,1.1921,284.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:35:00,1.19211,1.19239,1.19211,1.19234,277.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:40:00,1.19233,1.1927,1.1923,1.19269,214.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:45:00,1.19267,1.19267,1.19237,1.19237,469.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:50:00,1.19238,1.19275,1.19237,1.19258,329.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 11:55:00,1.19258,1.19268,1.19242,1.19253,315.0,,,,,,,,,,,1.1923952707062024,0.0010835714285714,1.1923952707062024,1.1913116992776311,1.1934788421347735,1.1923952707062024,False,False
2021-03-19 12:00:00,1.19255,1.19255,1.1921,1.19219,642.0,1.19255,1.19371,1.19197,1.19322,7471.0,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:05:00,1.1922,1.19246,1.19215,1.19234,633.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:10:00,1.19234,1.19246,1.19197,1.19202,585.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:15:00,1.19205,1.19303,1.19203,1.19282,659.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:20:00,1.19281,1.19282,1.19258,1.19273,473.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:25:00,1.19274,1.19276,1.19248,1.19251,565.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:30:00,1.1925,1.19317,1.19242,1.1929,750.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:35:00,1.19291,1.19348,1.19289,1.19324,639.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:40:00,1.19325,1.19343,1.19299,1.1932,441.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:45:00,1.19319,1.19326,1.19301,1.19309,436.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:50:00,1.19311,1.19323,1.19284,1.19291,880.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 12:55:00,1.19291,1.19371,1.19291,1.19322,768.0,,,,,,,,,,,1.192473816353231,0.0010914285714286,1.192473816353231,1.1913823877818024,1.1935652449246594,1.192473816353231,False,False
2021-03-19 13:00:00,1.19322,1.1937,1.19322,1.1933,883.0,1.19322,1.1937,1.19209,1.19228,9165.0,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:05:00,1.19329,1.19348,1.19294,1.19344,1077.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:10:00,1.19344,1.19346,1.19309,1.19321,822.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:15:00,1.1932,1.19346,1.19297,1.19346,695.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:20:00,1.19346,1.19348,1.19282,1.1929,794.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:25:00,1.1929,1.19305,1.19249,1.19259,773.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:30:00,1.19259,1.19283,1.19244,1.1925,607.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:35:00,1.1925,1.19272,1.19242,1.19254,846.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:40:00,1.19253,1.19291,1.19243,1.19284,720.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:45:00,1.19282,1.19282,1.19243,1.19248,861.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:50:00,1.19249,1.19252,1.19235,1.19235,493.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 13:55:00,1.19236,1.19245,1.19209,1.19228,594.0,,,,,,,,,,,1.192455357652923,0.0010535714285714,1.192455357652923,1.1914017862243518,1.1935089290814944,1.192455357652923,False,False
2021-03-19 14:00:00,1.19227,1.19232,1.19205,1.19215,426.0,1.19227,1.19232,1.18925,1.18933,7158.0,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:05:00,1.19215,1.19222,1.192,1.19209,549.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:10:00,1.1921,1.19213,1.19164,1.19181,698.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:15:00,1.19179,1.19187,1.19123,1.19125,804.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:20:00,1.19125,1.19159,1.19124,1.19124,595.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:25:00,1.19123,1.19138,1.19099,1.191,571.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:30:00,1.19101,1.19102,1.19061,1.19076,552.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:35:00,1.19076,1.19098,1.19047,1.19056,736.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:40:00,1.19055,1.19057,1.19007,1.19032,560.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:45:00,1.19031,1.19041,1.19013,1.19021,460.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:50:00,1.19021,1.19021,1.18974,1.18994,641.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 14:55:00,1.18992,1.18996,1.18925,1.18933,566.0,,,,,,,,,,,1.1921577045431209,0.0011957142857143,1.1921577045431209,1.1909619902574065,1.1933534188288353,1.1921577045431209,False,False
2021-03-19 15:00:00,1.18932,1.18946,1.18905,1.18943,935.0,1.18932,1.18984,1.18905,1.18978,6423.0,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:05:00,1.18943,1.18958,1.18936,1.18957,708.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:10:00,1.18956,1.18962,1.18936,1.1895,686.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:15:00,1.18949,1.18975,1.18938,1.18962,693.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:20:00,1.18963,1.18982,1.18956,1.18975,388.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:25:00,1.18976,1.18984,1.18971,1.18976,267.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:30:00,1.18977,1.18981,1.18937,1.1895,632.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:35:00,1.18949,1.18961,1.18943,1.18957,500.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:40:00,1.18957,1.18972,1.18946,1.18964,274.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:45:00,1.18965,1.18977,1.18957,1.18969,312.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:50:00,1.18967,1.18977,1.18957,1.18972,578.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 15:55:00,1.18973,1.18983,1.1896,1.18978,450.0,,,,,,,,,,,1.191931256491395,0.0011928571428571,1.191931256491395,1.190738399348538,1.193124113634252,1.191931256491395,False,False
2021-03-19 16:00:00,1.18978,1.18978,1.18947,1.18954,345.0,1.18978,1.19092,1.18947,1.18991,5491.0,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:05:00,1.18953,1.18971,1.18952,1.18964,298.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:10:00,1.18965,1.18982,1.18958,1.18982,313.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:15:00,1.18981,1.19001,1.18962,1.18986,545.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:20:00,1.18985,1.18992,1.18956,1.18961,427.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:25:00,1.18963,1.19011,1.18956,1.19002,560.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:30:00,1.19001,1.19005,1.18993,1.19004,409.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:35:00,1.19003,1.19046,1.18993,1.19041,401.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:40:00,1.1904,1.19092,1.19036,1.19088,525.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:45:00,1.19087,1.1909,1.1902,1.19023,672.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:50:00,1.19025,1.19033,1.19005,1.19011,522.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 16:55:00,1.1901,1.1901,1.18973,1.18991,474.0,,,,,,,,,,,1.191738755873167,0.0012385714285714,1.191738755873167,1.1905001844445957,1.1929773273017383,1.191738755873167,False,False
2021-03-19 17:00:00,1.18992,1.19038,1.1898,1.19018,862.0,1.18992,1.19052,1.1894,1.18997,8839.0,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:05:00,1.19018,1.19048,1.18987,1.19032,607.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:10:00,1.19033,1.1904,1.1901,1.19028,443.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:15:00,1.19028,1.19031,1.19,1.19002,385.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:20:00,1.19001,1.19008,1.18964,1.18968,957.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:25:00,1.1897,1.18993,1.18958,1.18993,613.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:30:00,1.18991,1.19052,1.18989,1.19036,619.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:35:00,1.19037,1.19042,1.19,1.19025,751.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:40:00,1.19025,1.19025,1.18975,1.19,1010.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:45:00,1.19001,1.19001,1.1894,1.18985,799.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:50:00,1.18983,1.19009,1.18961,1.18994,842.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 17:55:00,1.18995,1.1901,1.1896,1.18997,951.0,,,,,,,,,,,1.1915703029328653,0.0012685714285714,1.1915703029328653,1.190301731504294,1.1928388743614369,1.1915703029328653,False,False
2021-03-19 18:00:00,1.18996,1.19043,1.18841,1.18947,4743.0,1.18996,1.19043,1.18738,1.18811,22249.0,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:05:00,1.18946,1.19034,1.18925,1.18953,2380.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:10:00,1.18951,1.19005,1.18877,1.18909,1889.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:15:00,1.1891,1.18939,1.18887,1.18937,1211.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:20:00,1.18936,1.18957,1.18913,1.18915,1107.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:25:00,1.18916,1.18935,1.18815,1.18816,1366.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:30:00,1.18815,1.18886,1.18809,1.18819,2318.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:35:00,1.1882,1.18841,1.18775,1.18787,1749.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:40:00,1.18787,1.18787,1.18738,1.18785,1592.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:45:00,1.18783,1.18822,1.18766,1.1879,1441.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
2021-03-19 18:50:00,1.18789,1.18853,1.18786,1.1882,1291.0,,,,,,,,,,,1.1912407502725926,0.00145,1.1912407502725926,1.1897907502725926,1.1926907502725923,1.1912407502725926,False,False
