date,open,high,low,close,volume
2010-09-01,128.885,130.93,128.655,130.465,242793
2010-09-02,130.465,130.595,129.165,129.58,209466
2010-09-03,129.58,131.67,129.54,130.45,185740
2010-09-04,130.45,130.585,130.21,130.277,8619
2010-09-06,129.82,130.655,129.25,129.635,152601
2010-09-07,129.635,129.715,127.9,128.535,257876
2010-09-08,128.535,130.325,128.065,129.985,227331
2010-09-09,129.985,130.05,128.565,129.415,220796
2010-09-10,129.415,130.065,128.995,129.135,210024
2010-09-11,129.13,129.335,129.12,129.255,8320
2010-09-13,129.335,130.115,128.78,128.83,204085
2010-09-14,128.83,129.43,127.64,129.28,224440
2010-09-15,129.285,134.07,128.555,133.735,251993
2010-09-16,133.745,134.255,132.97,134.155,223128
2010-09-17,134.155,135.045,133.665,134.005,204364
2010-09-18,134.005,134.22,133.88,134.16,5853
2010-09-20,134.154,134.445,133.235,133.3,165242
2010-09-21,133.3,133.445,132.335,132.935,191279
2010-09-22,132.935,133.4,131.72,132.47,209987
2010-09-23,132.465,132.78,131.825,132.38,194745
2010-09-24,132.38,133.765,132.15,133.425,201518
2010-09-25,133.42,133.49,133.18,133.243,7909
2010-09-27,133.288,133.675,132.935,133.515,203445
2010-09-28,133.515,133.76,131.91,132.51,223339
2010-09-29,132.51,132.93,131.83,132.03,209650
2010-09-30,132.025,132.735,130.855,131.05,215031
2010-10-01,131.05,132.09,131.025,131.965,194190
2010-10-02,131.965,132.0,131.595,131.625,7207
2010-10-04,131.54,132.395,131.165,131.99,173267
2010-10-05,131.99,133.025,131.88,132.305,203520
2010-10-06,132.305,132.44,131.445,131.805,201833
2010-10-07,131.8,131.885,130.46,130.735,194178
2010-10-08,130.735,131.01,130.115,130.83,181660
2010-10-09,130.83,131.095,130.6,130.74,9435
2010-10-11,130.733,131.01,129.845,130.345,172277
2010-10-12,130.345,130.74,128.985,129.135,225075
2010-10-13,129.135,130.165,129.005,129.915,207802
2010-10-14,129.915,130.49,129.665,130.19,244204
2010-10-15,130.185,130.725,130.0,130.165,189123
2010-10-16,130.165,130.29,130.1,130.233,7582
2010-10-18,130.083,130.235,128.695,129.385,213832
2010-10-19,129.385,129.47,127.77,127.88,213155
2010-10-20,127.89,128.775,127.35,128.685,170237
2010-10-21,128.685,129.225,127.495,127.705,188460
2010-10-22,127.705,127.91,127.085,127.495,171442
2010-10-23,127.495,127.695,127.475,127.595,6572
2010-10-25,127.412,127.748,126.446,127.334,165212
2010-10-26,127.336,129.147,126.817,129.076,104008
2010-10-27,129.067,129.597,128.529,128.736,104863
2010-10-28,128.736,129.366,128.072,129.137,104330
2010-10-29,129.136,129.297,127.973,128.901,100007
2010-10-30,128.897,129.037,128.826,128.965,7729
2010-11-01,128.801,130.315,128.686,129.141,98518
2010-11-02,129.143,129.676,128.962,129.227,97650
2010-11-03,129.236,131.255,129.03,131.027,97486
2010-11-04,131.017,131.512,130.113,131.348,98879
2010-11-05,131.351,132.017,130.492,131.675,97664
2010-11-06,131.677,131.767,131.439,131.476,7100
2010-11-08,131.547,131.617,130.537,130.959,83513
2010-11-09,130.959,131.068,129.832,130.579,98465
2010-11-10,130.581,133.089,130.367,132.621,111092
2010-11-11,132.621,133.252,132.253,133.04,104953
2010-11-12,133.04,133.562,130.973,132.987,109368
2010-11-13,132.986,133.147,132.926,132.967,10173
2010-11-15,133.155,133.739,132.899,133.078,74502
2010-11-16,133.086,133.763,132.237,132.427,87747
2010-11-17,132.426,132.968,132.176,132.409,69915
2010-11-18,132.406,134.216,132.23,133.873,68915
2010-11-19,133.878,134.207,133.049,133.351,62784
2010-11-20,133.362,133.556,133.258,133.467,4786
2010-11-22,133.387,134.187,132.626,132.877,58399
2010-11-23,132.881,133.373,130.844,131.105,73801
2010-11-24,131.114,131.996,130.846,131.687,72319
2010-11-25,131.677,132.037,131.367,131.757,51968
2010-11-26,131.767,132.116,130.968,131.185,57539
2010-11-27,131.185,131.217,130.916,131.106,3490
2010-11-29,130.96,131.372,130.753,131.106,87376
2010-11-30,131.107,131.277,129.336,130.286,158663
2010-12-01,130.277,131.546,129.916,131.317,152860
2010-12-02,131.317,131.757,130.184,130.587,130937
2010-12-03,130.585,131.066,129.419,130.416,124402
2010-12-04,130.416,130.62,130.057,130.132,11977
2010-12-06,130.193,130.626,129.536,129.876,103342
2010-12-07,129.877,131.756,129.53,131.718,123985
2010-12-08,131.717,133.007,131.346,132.786,141398
2010-12-09,132.788,132.917,131.75,131.784,129584
2010-12-10,131.783,132.637,131.741,132.536,101394
2010-12-11,132.536,132.797,132.503,132.637,7995
2010-12-13,132.664,133.052,131.805,132.176,118317
2010-12-14,132.176,132.667,131.285,131.736,126989
2010-12-15,131.736,132.299,130.769,131.106,153138
2010-12-16,131.107,131.628,130.856,131.357,130928
2010-12-17,131.357,131.436,130.053,130.107,119483
2010-12-18,130.096,130.636,130.008,130.38,11337
2010-12-20,130.152,130.48,129.576,129.937,104785
2010-12-21,129.937,130.316,129.266,129.577,113469
2010-12-22,129.577,129.702,128.326,128.496,116417
2010-12-23,128.496,128.746,127.45,127.926,105612
2010-12-24,127.922,128.418,127.797,127.948,65329
2010-12-25,127.948,128.003,127.878,127.917,3339
2010-12-27,127.826,128.027,127.388,127.527,75472
2010-12-28,127.531,128.034,126.105,126.406,110451
2010-12-29,126.404,126.967,126.099,126.547,98432
2010-12-30,126.547,126.697,125.493,125.956,99623
2010-12-31,125.956,127.013,125.606,126.506,76913
2011-01-01,126.506,126.843,126.284,126.637,7976
2011-01-03,126.338,126.576,125.765,126.367,88907
2011-01-04,126.361,128.589,126.346,127.673,138783
2011-01-05,127.676,129.067,127.447,128.921,139421
2011-01-06,128.921,129.296,128.42,128.817,140330
2011-01-07,128.817,129.428,128.608,128.955,137854
2011-01-08,128.957,129.337,128.956,129.225,8497
2011-01-10,129.115,129.347,128.313,128.996,110337
2011-01-11,128.996,130.367,128.713,129.917,127959
2011-01-12,129.917,131.147,129.109,130.675,135240
2011-01-13,130.671,131.418,130.493,131.186,134713
2011-01-14,131.186,131.881,130.446,131.834,137368
2011-01-15,131.834,131.834,131.405,131.477,13016
2011-01-17,131.307,131.689,130.981,131.347,103505
2011-01-18,131.349,132.518,131.211,132.001,141302
2011-01-19,131.997,132.157,130.824,130.937,147622
2011-01-20,130.937,132.008,130.676,131.971,145966
2011-01-21,131.967,132.339,131.478,132.267,139880
2011-01-22,132.272,132.342,132.016,132.076,9819
2011-01-24,132.068,132.338,131.69,131.947,118673
2011-01-25,131.945,132.028,129.731,129.737,149004
2011-01-26,129.737,131.027,129.511,130.922,143630
2011-01-27,130.92,132.667,130.569,131.867,154365
2011-01-28,131.867,132.137,129.798,130.251,151828
2011-01-29,130.251,130.397,130.149,130.217,10897
2011-01-31,129.897,131.591,129.798,131.476,145623
2011-02-01,131.481,131.983,130.937,131.288,167023
2011-02-02,131.288,132.322,131.192,131.937,164150
2011-02-03,131.937,132.935,131.46,131.601,165942
2011-02-04,131.601,132.743,130.905,132.426,164872
2011-02-05,132.426,132.458,132.279,132.387,12866
2011-02-07,132.252,133.251,132.198,132.707,146457
2011-02-08,132.709,132.902,131.567,132.186,161450
2011-02-09,132.176,132.991,132.077,132.766,157889
2011-02-10,132.767,134.198,132.443,134.022,164837
2011-02-11,134.017,134.247,133.25,133.707,153736
2011-02-12,133.708,133.872,133.496,133.526,11519
2011-02-14,133.431,133.766,133.175,133.542,157445
2011-02-15,133.541,135.452,133.452,135.361,202215
2011-02-16,135.361,135.456,134.173,134.503,200463
2011-02-17,134.503,134.954,134.354,134.768,192018
2011-02-18,134.769,135.511,134.45,135.046,186885
2011-02-19,135.046,135.216,134.816,135.136,13061
2011-02-21,135.047,135.167,134.688,134.802,112665
2011-02-22,134.803,135.438,133.248,133.442,212248
2011-02-23,133.441,134.642,133.365,133.742,189628
2011-02-24,133.742,133.867,131.499,131.793,208504
2011-02-25,131.793,132.476,131.119,131.475,182674
2011-02-26,131.476,131.726,131.434,131.626,11352
2011-02-28,131.56,133.317,131.273,132.954,177146
2011-03-01,132.954,134.134,132.906,133.249,201137
2011-03-02,133.249,133.742,132.818,133.396,173638
2011-03-03,133.396,134.175,132.933,134.009,181804
2011-03-04,134.006,135.205,133.652,133.831,180493
2011-03-05,133.831,133.977,133.686,133.876,11562
2011-03-07,133.948,134.072,132.92,133.114,184612
2011-03-08,133.11,133.784,133.11,133.568,193887
2011-03-09,133.569,134.284,133.472,133.897,190473
2011-03-10,133.897,134.359,132.917,133.037,230856
2011-03-11,133.037,133.731,130.87,131.437,246888
2011-03-12,131.437,131.783,131.435,131.554,18184
2011-03-14,131.465,132.39,129.592,132.042,247804
2011-03-15,132.042,132.549,129.187,130.07,297826
2011-03-16,130.072,130.535,127.663,128.413,274932
2011-03-17,128.413,128.432,123.143,127.57,366428
2011-03-18,127.567,132.491,127.131,131.289,281935
2011-03-19,131.288,131.314,130.676,130.736,16554
2011-03-21,130.878,132.329,130.878,132.261,166175
2011-03-22,132.264,132.995,131.776,132.545,175356
2011-03-23,132.544,132.697,131.173,131.326,199391
2011-03-24,131.327,131.7,130.231,130.372,187438
2011-03-25,130.372,131.068,130.184,130.366,178687
2011-03-26,130.366,130.543,130.348,130.409,10132
2011-03-28,130.225,131.076,130.115,130.647,168280
2011-03-29,130.648,131.846,130.308,131.813,190108
2011-03-30,131.813,133.631,131.761,133.166,209651
2011-03-31,133.166,133.848,132.473,133.468,208654
2011-04-01,133.469,135.817,133.159,135.544,217077
2011-04-02,135.54,135.603,135.244,135.406,9285
2011-04-04,135.59,136.121,135.187,135.579,162854
2011-04-05,135.581,138.169,135.448,138.109,198704
2011-04-06,138.109,139.685,138.036,139.44,219252
2011-04-07,139.442,139.673,137.896,138.553,201406
2011-04-08,138.548,140.028,138.416,138.668,189792
2011-04-09,138.667,138.958,138.605,138.857,14693
2011-04-11,138.885,139.557,138.004,138.362,174357
2011-04-12,138.362,138.578,135.812,136.092,233292
2011-04-13,136.095,137.208,135.706,136.403,198115
2011-04-14,136.401,136.757,135.287,136.399,213002
2011-04-15,136.398,137.045,135.4,135.537,181506
2011-04-16,135.538,135.692,135.276,135.618,8079
2011-04-18,135.655,135.876,132.989,134.323,194063
2011-04-19,134.323,134.83,133.77,134.427,190771
2011-04-20,134.428,135.816,134.416,135.154,198251
2011-04-21,135.168,135.959,134.696,135.107,194695
2011-04-22,135.108,135.756,134.781,135.256,62583
2011-04-23,135.256,135.406,135.008,135.06,2452
2011-04-25,135.154,135.939,134.925,134.98,101480
2011-04-26,134.978,135.165,134.247,134.456,177171
2011-04-27,134.455,136.697,134.067,136.276,201565
2011-04-28,136.274,137.041,135.534,135.637,194784
2011-04-29,135.637,136.016,135.185,135.507,106317
2011-04-30,135.507,135.744,135.374,135.627,8260
2011-05-02,135.518,136.109,135.31,135.522,131844
2011-05-03,135.527,135.55,132.935,133.229,184438
2011-05-04,133.227,134.254,132.755,133.112,197430
2011-05-05,133.111,133.199,131.059,131.337,217656
2011-05-06,131.33,132.837,130.904,131.68,262681
2011-05-07,131.676,132.198,131.657,131.927,14584
2011-05-09,131.83,132.406,131.231,131.621,191100
2011-05-10,131.624,132.5,131.435,132.046,198611
2011-05-11,132.047,134.046,131.812,132.265,215629
2011-05-12,132.265,133.167,131.228,131.743,223243
2011-05-13,131.737,132.026,130.277,130.715,208768
2011-05-14,130.716,130.929,130.591,130.793,10157
2011-05-16,131.064,131.492,130.383,130.906,186756
2011-05-17,130.907,133.177,130.69,132.351,230862
2011-05-18,132.356,132.505,130.772,131.682,224035
2011-05-19,131.682,132.967,131.64,132.303,230815
2011-05-20,132.306,132.977,132.127,132.785,201718
2011-05-21,132.784,132.784,132.485,132.603,13191
2011-05-23,132.637,132.927,131.267,132.036,204146
2011-05-24,132.034,133.129,131.427,132.531,226968
2011-05-25,132.532,133.688,132.09,133.471,215036
2011-05-26,133.471,133.789,132.63,133.268,202449
2011-05-27,133.268,133.643,132.697,133.186,193654
2011-05-28,133.186,133.446,133.149,133.316,7970
2011-05-30,133.158,133.492,132.996,133.278,87980
2011-05-31,133.28,135.129,133.204,134.035,194264
2011-06-01,134.034,134.353,132.146,132.337,201287
2011-06-02,132.334,132.849,131.781,132.278,207607
2011-06-03,132.281,132.562,130.661,131.737,203307
2011-06-04,131.737,131.934,131.648,131.781,10799
2011-06-06,131.58,132.29,130.855,130.899,171500
2011-06-07,130.9,132.076,130.804,131.776,178327
2011-06-08,131.772,131.969,130.485,131.007,204174
2011-06-09,131.009,131.959,130.913,131.433,203833
2011-06-10,131.433,131.67,129.753,130.438,204770
2011-06-11,130.438,130.471,130.182,130.367,9892
2011-06-13,130.31,131.443,130.176,131.299,171309
2011-06-14,131.3,132.32,131.05,131.842,197681
2011-06-15,131.841,132.031,130.687,130.966,203374
2011-06-16,130.966,131.331,129.748,129.962,229738
2011-06-17,129.961,130.35,129.348,129.514,198513
2011-06-18,129.513,129.677,129.362,129.567,12927
2011-06-20,129.481,130.235,128.917,129.919,173131
2011-06-21,129.918,130.363,129.671,130.141,165189
2011-06-22,130.141,130.535,128.976,129.147,181685
2011-06-23,129.147,129.34,128.473,128.906,210745
2011-06-24,128.908,129.038,128.231,128.499,205444
2011-06-25,128.499,128.544,128.24,128.295,12151
2011-06-27,128.154,129.541,128.15,129.255,190680
2011-06-28,129.257,129.95,128.643,129.708,212973
2011-06-29,129.711,130.077,129.09,129.871,191392
2011-06-30,129.873,129.914,128.419,129.284,201329
2011-07-01,129.287,130.065,129.048,129.897,181736
2011-07-02,129.897,129.976,129.807,129.904,8018
2011-07-04,129.763,130.155,129.654,129.964,114606
2011-07-05,129.963,130.842,129.743,130.063,161702
2011-07-06,130.061,130.284,128.965,129.322,165033
2011-07-07,129.319,130.11,129.061,129.663,161113
2011-07-08,129.659,130.061,128.879,129.25,167649
2011-07-09,129.249,129.515,129.205,129.427,9409
2011-07-11,128.941,129.43,127.427,127.521,175557
2011-07-12,127.517,127.847,125.117,126.563,246790
2011-07-13,126.563,127.381,124.856,127.19,213357
2011-07-14,127.19,128.191,126.77,127.633,205132
2011-07-15,127.633,128.027,127.169,127.433,169272
2011-07-16,127.433,127.694,127.428,127.636,9448
2011-07-18,127.408,127.665,126.66,126.862,150058
2011-07-19,126.862,127.676,126.734,127.638,169656
2011-07-20,127.627,127.874,126.716,127.301,167429
2011-07-21,127.302,128.228,127.005,127.952,186685
2011-07-22,127.948,128.415,127.474,127.893,158933
2011-07-23,127.896,128.057,127.799,127.986,8940
2011-07-25,127.897,128.046,127.102,127.548,148601
2011-07-26,127.546,128.312,127.047,127.875,172461
2011-07-27,127.87,128.119,127.161,127.387,167160
2011-07-28,127.387,127.476,126.712,127.133,165372
2011-07-29,127.134,127.389,126.056,126.603,178166
2011-07-30,126.608,126.638,125.943,126.022,13063
2011-08-01,126.712,128.515,124.179,125.683,195294
2011-08-02,125.683,126.955,125.308,125.792,193616
2011-08-03,125.791,126.621,125.271,126.257,205567
2011-08-04,126.256,130.838,126.237,128.689,282723
2011-08-05,128.687,129.064,127.393,128.363,245266
2011-08-06,128.363,128.827,128.066,128.547,15089
2011-08-08,128.368,128.865,126.467,126.977,228409
2011-08-09,126.982,127.249,124.492,125.026,252899
2011-08-10,125.026,126.227,123.296,124.103,229421
2011-08-11,124.107,124.764,123.384,124.612,222455
2011-08-12,124.613,125.184,123.963,124.992,166638
2011-08-13,124.992,125.139,124.725,124.764,6535
2011-08-15,125.051,125.902,124.975,125.784,143118
2011-08-16,125.79,126.423,125.296,126.278,147459
2011-08-17,126.269,126.972,125.254,126.71,156919
2011-08-18,126.713,126.786,125.652,126.277,163474
2011-08-19,126.277,126.797,125.725,126.07,197809
2011-08-20,126.07,126.142,125.883,126.007,10971
2011-08-22,126.376,127.332,126.14,126.498,159065
2011-08-23,126.498,126.969,126.15,126.581,171417
2011-08-24,126.581,126.752,125.598,126.031,175598
2011-08-25,126.027,126.537,125.741,126.276,176626
2011-08-26,126.276,126.32,124.485,125.283,170941
2011-08-27,125.284,125.588,125.269,125.46,5691
2011-08-29,125.47,126.574,125.167,126.154,113911
2011-08-30,126.154,126.345,124.651,125.021,147602
2011-08-31,125.022,125.312,124.287,124.377,133147
2011-09-01,124.374,125.328,124.126,124.259,166491
2011-09-02,124.26,124.8,124.175,124.388,144051
2011-09-03,124.389,124.642,124.382,124.522,7816
2011-09-05,124.178,124.413,123.52,123.726,108470
2011-09-06,123.726,125.052,123.059,123.689,175596
2011-09-07,123.689,123.958,123.192,123.549,160384
2011-09-08,123.552,124.377,123.139,123.692,149797
2011-09-09,123.692,124.237,122.358,122.872,175254
2011-09-10,122.87,123.273,122.816,123.207,10902
2011-09-12,122.66,123.021,121.291,122.367,172963
2011-09-13,122.369,122.633,121.348,121.409,172883
2011-09-14,121.406,121.565,120.7,120.887,162512
2011-09-15,120.879,122.274,120.665,121.163,146187
2011-09-16,121.16,121.757,120.786,121.354,134739
2011-09-17,121.355,121.42,121.115,121.206,7804
2011-09-19,121.003,121.202,119.472,120.031,126912
2011-09-20,120.028,120.573,119.77,120.134,152813
2011-09-21,120.135,120.571,119.098,119.336,147686
2011-09-22,119.331,119.445,116.963,117.34,195167
2011-09-23,117.341,118.544,116.834,118.339,171456
2011-09-24,118.339,118.888,118.166,118.28,12620
2011-09-26,118.298,118.907,117.76,118.718,182270
2011-09-27,118.72,120.449,118.505,120.169,178981
2011-09-28,120.169,120.318,118.95,119.39,173036
2011-09-29,119.39,120.841,118.767,119.606,174845
2011-09-30,119.606,120.796,119.117,120.431,174483
2011-10-01,120.428,120.551,119.945,120.027,13135
2011-10-03,119.839,120.35,118.34,118.55,179454
2011-10-04,118.55,118.687,117.729,118.284,184532
2011-10-05,118.284,119.11,118.084,118.65,174343
2011-10-06,118.654,118.847,116.97,118.197,170439
2011-10-07,118.197,119.987,118.191,119.461,153346
2011-10-08,119.458,119.716,119.226,119.327,10524
2011-10-10,119.457,120.297,119.148,120.196,123319
2011-10-11,120.193,120.221,119.451,119.484,137567
2011-10-12,119.483,122.364,119.224,121.797,162013
2011-10-13,121.799,121.902,120.332,121.2,156910
2011-10-14,121.2,122.611,120.948,122.101,139740
2011-10-15,122.104,122.295,122.013,122.136,8293
2011-10-17,121.977,122.637,120.865,121.002,144754
2011-10-18,121.003,121.569,119.989,120.619,157397
2011-10-19,120.617,121.7,120.446,121.012,158703
2011-10-20,121.012,121.526,120.366,121.298,177865
2011-10-21,121.298,122.079,120.728,121.298,166275
2011-10-22,121.288,121.667,121.287,121.616,9521
2011-10-24,121.382,122.09,120.981,121.678,127865
2011-10-25,121.678,122.032,120.938,121.599,140218
2011-10-26,121.595,121.954,120.688,121.547,129189
2011-10-27,121.546,122.511,121.12,122.385,155108
2011-10-28,122.386,122.423,121.831,122.042,125575
2011-10-29,122.044,122.27,122.034,122.252,5969
2011-10-31,121.937,127.304,121.878,125.931,184669
2011-11-01,125.931,126.799,124.258,125.012,197570
2011-11-02,125.007,125.294,124.416,124.594,167536
2011-11-03,124.597,125.235,123.911,125.235,162100
2011-11-04,125.233,125.557,124.617,125.348,147138
2011-11-05,125.345,125.471,125.192,125.416,7700
2011-11-07,125.618,125.618,124.809,125.135,131633
2011-11-08,125.134,125.615,124.972,125.211,146107
2011-11-09,125.211,125.294,123.615,123.885,170982
2011-11-10,123.884,124.096,123.074,123.847,171609
2011-11-11,123.846,124.153,122.964,124.062,143473
2011-11-12,124.077,124.082,123.826,123.867,8985
2011-11-14,124.282,124.302,122.327,122.571,161669
2011-11-15,122.574,123.143,121.666,122.032,203934
2011-11-16,122.032,122.05,121.128,121.613,198722
2011-11-17,121.607,121.706,120.882,121.295,200833
2011-11-18,121.295,121.756,121.035,121.482,201002
2011-11-19,121.482,121.633,121.352,121.563,15296
2011-11-21,121.379,121.502,120.037,120.329,156187
2011-11-22,120.331,120.923,120.125,120.307,189613
2011-11-23,120.307,120.463,119.83,120.018,175859
2011-11-24,120.018,120.157,119.366,119.465,155387
2011-11-25,119.468,120.457,119.361,120.036,178531
2011-11-26,120.035,120.136,119.911,119.962,4816
2011-11-28,120.148,121.673,119.891,120.93,181308
2011-11-29,120.93,121.845,120.757,121.502,208662
2011-11-30,121.499,122.51,121.032,121.544,226159
2011-12-01,121.546,122.51,121.407,121.902,189293
2011-12-02,121.905,122.646,121.3,121.592,164637
2011-12-03,121.592,121.786,121.507,121.589,15856
2011-12-05,121.908,122.293,121.456,121.782,137841
2011-12-06,121.79,121.807,120.966,121.138,174486
2011-12-07,121.138,122.216,121.081,121.99,161087
2011-12-08,121.99,122.057,120.923,121.42,170601
2011-12-09,121.418,122.223,121.009,121.413,169268
2011-12-10,121.418,121.666,121.331,121.591,12350
2011-12-12,121.577,121.785,120.711,121.508,165382
2011-12-13,121.511,121.662,120.849,121.011,176384
2011-12-14,121.011,121.126,120.288,120.782,184653
2011-12-15,120.785,120.929,120.476,120.758,172936
2011-12-16,120.758,121.142,120.426,120.654,145771
2011-12-17,120.654,120.998,120.608,120.877,11904
2011-12-19,120.873,121.103,120.517,120.933,147175
2011-12-20,120.934,122.159,120.838,121.871,162201
2011-12-21,121.874,122.579,121.829,122.373,172414
2011-12-22,122.376,122.763,122.214,122.472,144681
2011-12-23,122.471,122.657,121.686,121.691,92287
2011-12-24,121.691,121.781,121.626,121.681,4068
2011-12-26,121.746,122.032,121.433,121.796,26191
2011-12-27,121.789,122.284,121.593,121.966,70367
2011-12-28,121.967,122.036,120.413,120.631,125943
2011-12-29,120.629,120.633,119.471,119.587,134700
2011-12-30,119.588,120.056,119.261,119.441,132311
2011-12-31,119.441,119.641,119.304,119.525,8298
2012-01-02,119.267,119.673,118.967,119.264,35125
2012-01-03,119.266,120.162,119.049,120.02,141275
2012-01-04,120.02,120.201,119.605,119.813,161454
2012-01-05,119.813,119.952,119.173,119.541,174388
2012-01-06,119.546,119.74,118.546,118.85,157325
2012-01-07,118.85,118.878,118.704,118.727,9108
2012-01-09,118.604,118.871,118.255,118.623,139708
2012-01-10,118.623,119.067,118.619,118.937,167185
2012-01-11,118.937,119.113,117.721,117.783,173010
2012-01-12,117.783,118.112,117.518,117.698,179301
2012-01-13,117.698,118.187,117.277,117.657,190997
2012-01-14,117.661,117.935,117.612,117.873,16923
2012-01-16,117.741,117.783,117.371,117.61,128051
2012-01-17,117.61,118.273,117.536,117.876,166747
2012-01-18,117.876,118.621,117.552,118.479,178142
2012-01-19,118.479,119.72,118.313,119.435,169614
2012-01-20,119.435,119.942,119.191,119.611,181183
2012-01-21,119.614,119.996,119.563,119.902,13071
2012-01-23,119.677,120.201,119.489,119.862,170100
2012-01-24,119.862,121.371,119.65,121.366,197137
2012-01-25,121.367,122.045,121.185,121.469,219846
2012-01-26,121.471,121.872,121.308,121.543,211412
2012-01-27,121.545,121.595,120.012,120.629,187982
2012-01-28,120.631,120.692,120.469,120.575,15820
2012-01-30,120.636,120.721,119.595,119.684,154999
2012-01-31,119.684,120.626,119.639,120.125,196948
2012-02-01,120.128,120.984,119.585,120.839,194086
2012-02-02,120.838,120.854,120.221,120.284,187752
2012-02-03,120.29,121.143,120.266,121.068,183332
2012-02-04,121.065,121.216,120.991,121.104,12576
2012-02-06,121.066,121.241,120.481,121.047,174485
2012-02-07,121.047,122.239,121.007,122.184,193416
2012-02-08,122.181,122.861,121.403,121.867,193484
2012-02-09,121.867,122.877,121.704,122.854,201223
2012-02-10,122.86,123.167,122.037,122.074,210526
2012-02-11,122.074,122.445,122.062,122.273,13430
2012-02-13,122.344,122.921,122.177,122.32,185850
2012-02-14,122.319,123.081,121.673,123.008,279921
2012-02-15,123.008,123.494,122.608,122.869,267144
2012-02-16,122.871,124.665,122.808,124.51,280007
2012-02-17,124.511,125.83,124.491,125.795,232799
2012-02-18,125.795,126.057,125.758,125.848,19091
2012-02-20,126.101,126.827,125.773,126.153,171109
2012-02-21,126.153,126.65,125.647,125.854,212417
2012-02-22,125.851,126.611,125.596,125.931,227065
2012-02-23,125.931,126.199,125.463,125.789,184743
2012-02-24,125.791,128.535,125.63,128.395,205991
2012-02-25,128.394,128.966,128.355,128.838,18004
2012-02-27,129.064,129.763,126.95,127.109,223412
2012-02-28,127.109,128.235,126.68,127.763,244674
2012-02-29,127.763,129.617,127.715,129.297,248419
2012-03-01,129.297,129.584,128.751,129.485,247127
2012-03-02,129.485,130.099,129.139,129.333,226884
2012-03-03,129.334,129.66,129.226,129.503,22101
2012-03-05,129.464,129.653,128.218,128.985,211853
2012-03-06,128.986,129.491,126.542,126.817,228112
2012-03-07,126.817,127.757,126.635,127.65,206929
2012-03-08,127.649,129.211,127.573,129.162,218137
2012-03-09,129.162,129.748,128.64,129.277,222589
2012-03-10,129.277,129.367,129.093,129.249,15555
2012-03-12,129.203,129.322,128.177,128.609,185701
2012-03-13,128.609,130.385,128.255,130.019,224002
2012-03-14,130.012,131.464,130.002,131.183,232478
2012-03-15,131.184,131.707,130.209,131.092,236401
2012-03-16,131.092,132.436,130.876,131.968,206768
2012-03-17,131.968,132.278,131.898,132.166,10163
2012-03-19,132.084,132.668,131.447,132.584,180900
2012-03-20,132.581,132.985,132.254,132.809,185086
2012-03-21,132.808,133.484,132.196,132.359,227057
2012-03-22,132.356,132.497,130.084,130.624,259202
2012-03-23,130.629,131.559,129.995,130.924,231639
2012-03-24,130.921,130.94,130.631,130.647,8338
2012-03-26,130.792,132.167,130.737,132.083,212713
2012-03-27,132.081,133.379,132.016,132.601,216024
2012-03-28,132.612,132.732,131.023,131.575,232021
2012-03-29,131.574,131.835,130.146,131.252,224845
2012-03-30,131.252,132.564,130.629,132.52,219617
2012-03-31,132.52,132.731,132.332,132.661,11333
2012-04-02,132.967,133.251,131.182,131.819,194596
2012-04-03,131.819,131.982,130.76,131.893,213898
2012-04-04,131.888,131.908,130.258,131.218,220662
2012-04-05,131.218,131.229,129.509,130.374,176223
2012-04-06,130.377,130.871,129.14,129.586,86107
2012-04-07,129.586,129.626,129.294,129.566,4833
2012-04-09,129.533,129.911,128.829,129.872,107838
2012-04-10,129.876,130.229,127.876,128.107,232262
2012-04-11,128.107,129.187,127.87,128.661,215897
2012-04-12,128.66,129.345,128.541,129.039,195020
2012-04-13,129.039,129.577,128.255,128.576,185852
2012-04-14,128.574,128.607,128.11,128.221,9462
2012-04-16,128.113,128.339,127.106,128.009,204981
2012-04-17,128.01,128.915,127.571,128.856,190443
2012-04-18,128.856,130.444,128.691,130.18,209087
2012-04-19,130.18,131.1,130.084,130.786,208666
2012-04-20,130.786,131.799,130.762,131.406,182379
2012-04-21,131.405,131.627,131.314,131.374,8765
2012-04-23,131.399,131.723,130.201,130.829,179695
2012-04-24,130.827,131.25,130.326,131.115,176608
2012-04-25,131.11,131.816,130.522,131.559,202164
2012-04-26,131.555,131.63,130.51,131.095,175946
2012-04-27,131.094,131.749,130.215,130.765,203113
2012-04-28,130.762,130.824,130.439,130.519,8725
2012-04-30,130.596,130.858,129.367,129.553,148813
2012-05-01,129.553,130.136,129.078,130.09,128613
2012-05-02,130.088,130.766,129.488,129.843,168258
2012-05-03,129.843,130.452,129.686,129.92,130379
2012-05-04,129.921,129.982,128.851,128.941,140695
2012-05-05,128.941,129.059,128.906,128.917,6369
2012-05-07,128.811,129.482,128.38,129.362,151014
2012-05-08,129.362,129.574,128.627,128.974,175959
2012-05-09,128.967,129.101,127.813,128.623,198102
2012-05-10,128.624,129.395,128.123,129.077,191473
2012-05-11,129.076,129.289,128.265,128.377,192486
2012-05-12,128.377,128.492,128.342,128.416,6788
2012-05-14,128.459,128.864,128.037,128.6,185818
2012-05-15,128.6,128.765,128.047,128.465,205427
2012-05-16,128.464,128.503,127.687,127.754,238689
2012-05-17,127.754,127.979,125.156,125.383,226119
2012-05-18,125.381,125.651,124.643,124.959,230530
